text	label
윤석열 청원 답변 예상 ) 검찰개혁 국민의 엄중한 명령 최근 인사 위법이 아닌 지극히 정상적인 정기적 인사의 하나 청와대는 아무 잘못없음 응 조까 검찰개혁 완수할꺼야	1
저런걸 보고도 뭔지도 모를 만큼 관심도 없고	0
싸이버 재롱잔치 인가	0
스타트렉 게임이 나와?	0
구속 사유가 안된다고 생각은 안하냐??	0
빅이 쎄기는 함	0
다내년임	0
예쁜이 거르고 진짜 ㅆㅅㅌㅊ다 사랑해	1
손담비 연기 짱!이렇게 잘하는 줄 몰랐음	0
뭔가 꼴받네요	0
이시국에 저러고싶을까ㅉㅉ	0
오 네넨	0
키아나는 라인도 스왑해준 건데 개못해 ㅋㅋ	0
음 이게 맞다	0
방탄보다 NCT가 개인적으로 더 좋네요	0
세계관이 좀 매력적임	0
자리 잡았네 ㅋㅋ	0
국가혁명배당금당 말고는 대안이 없음	0
저출산 국가에서 축하	0
정해인 액간 박시후 느낌난다;	0
단교하자	0
세금 제대로 내는거겟지?	0
붉바리 회로 먹어도 되나욘? 맛날거같은덴?	0
은우야 맛있게 먹고 촬영도 잘하고와!	0
얘가먼데?자꾸지랄아난	1
확실히 유이는 여주감은아님	0
그럼 대충 운띄워보세요 포항지열발전으로 인한 지진이라던가 cnk 사기친거같은것들	0
개.독은 개.독을 알아보는 법!	1
업테란인데 업을 안해서그럼	0
지랄하네 저때도 ㅈ망이라고 그랬구만 내 가입일 보고 지껄여라 고딩과 20대 청춘을 일베로 보낸 사람이다	1
대나다나..얼굴에 철판 깔았어	0
저기사도 믿을수가 없음ㅡㅡ	0
그리고 몇 년 후 민좆당 노동자 대표 청년 비례대표로 등장 테크트리 ㅋ	1
자기본위의 남자같다 부인이 참 외로울 듯.	0
지환아 폼올랏다 서플짓고이기자 개년아 서플좀지어	1
기생수 갬성 ㄷㄷ	0
허준도 원래 장사나 하던 보따리장사꾼이었는데 뒤늦게 정신차리고 공부해서 의사 됐잖아 이거 보면 지금이나 별다를게없네	0
정의인 척 하는거지 전라도인들 속으론 쾌재를 부를 듯	0
장동윤씨 차기작도 기대할게요	0
이런 드라마는 최소 50부작으로 만들어라..	0
얜 하하랑 결혼한줄 알았다..	0
이탈리아 상원의원이 말했죠	0
연기평가를 안한다니 참 배려하는 부부군요	0
지가 던지고는ㅋㅋㅋ	0
김부선아주머니랑대화를해보지않구~	0
얼굴이 틀린데?	0
냉동실에서 꺼냈나?	0
다이어트도 성공하시고 정말 좋은 언니네요ㅎ	0
애네들 캐스팅 한게 패착임	0
님들 윤딴딴 겨울을 걷다 모름 ㅠㅠ?	0
와 씨 애들 한동안 무서워서 잠도 못잤겠다	0
공부에서 낙오된게 사실 아닌가?ㅋㅋ	0
대구스럽다	0
여태껏 선진국이라 생각했었던 나라들이 다들	0
일베충 중에 멍청한 놈 하나 선별해서 총알받이로 발탁, 앞세운 것 같은 느낌이 드네요	1
그래서? 잘생겼으니 인기끈거고 정치병 유투버도 아니고 지 능력으로 뜬건데 질투라도 해주길 바라냐?ㅋㅋㅋ	1
그럼 인스타로 라방 키자	0
부암동복수자들? 거기서도잘봤는데 이번에도!	0
이상한 나라의 솜사탕 제 원픽이에요	0
에결 가네	0
연애할땐 좋았지 병신아???? 하하하하휴 다행이다 싱글이라	1
패치 잘해주고 보수유지 잘해주는거	0
물론 은혜의강 같은 멍청한집단은 욕먹어도 쌈 욕 더먹어야됨	1
완전 기대되요~	0
탱크 터진게 결정타다	0
아니 시발 이걸 정보라고	1
둘 다	0
달창단임	0
혈액암이랑 백혈병은 다른건가요?	0
니 아들래미가 술쳐먹고 아이들 치고 뺑소니 치는건데 실행 불가능한거 아니냐?	1
함소원아 대치 은마상가 중고명품샵 기억하지? ㅋ	0
씨발 브금 들으니깐 유준호 사무라이칼 생각네네 ㅋㅋㅋㅋ	1
청와대 국민청원에 조사해야한다고 올라왔네요.	0
어디서 이래라저래라 명령질이야 씨발년아 좆까	1
두개 섞음	0
헨리카빌 나랑 왜이렇게 닮았냐	0
@기억1970 따땅	0
그 아프리카 사하라 사막 느낌나더라	0
방관자였군 문소리씨	0
적어도 대부분의 국가들은 국가 기간산업에 잇어서는 시장경제를 준수하고잇다	0
와 진짜 살쪄도 이쁘네	0
어제 잘하더만 오랜만에 해도	0
수당 1500 실환가 ㅋㅋ	0
지이이이잉	0
에휴 진짜	0
강	0
ㅠㅠㅠㅠ 예전에 고속도로에서 명절날 경미하게 박은 이후로 뽈아서 크루즈 걸고 흥얼거리면서 옴 무서움	0
네다음 친일파후손 정당 민주당 찍는 뜰딱	1
비례매국당이라고 해라	1
대구경북은 원래 병신이고 광주는 피해자라는 전라도 출신 백은종 ㅋㅋ	1
신경쪽에 문제가 생긴 것	0
전라도 사랑은 언제까지?	0
악질 ON ㅋㅋㅋ	0
선택잘해라	0
근데 이걸 기사화 해야되는건가 싶은데	0
?넥슨	0
니도 끝 신인 하나 자리 만들어 줬네 ㅋ	0
외국가라 저번에도 보니 아줌마들만 나오더만	1
인정할건인정해라 닥그네 쳐빨지말고	1
아놔 이새기 여기 숨어잇엇네 ㅋㅋ 야 시발새꺄 내가 오늘 이만원 갖고오랫지 뒤질래?	1
노잼이 어디가면 재미 있것냐	0
할리퀸 눈나ㅏㅏㅏ	0
얜 누군데 순위차지하고있냐?	0
형 자막	0
보통 독서실 총무 들어가는건 다들 20만원 30만원 받는거 알고 들어감그래서 그냥 잘해주진 않아도, 좆같이만 안했으면 저사람도 신고하고 최저시급 적용한 월급 받으려 하지도 않았을거임 선을 넘어서 굴렸으니까 저렇게 된거지	1
그만해라 이뇬들아. 그지년들.	1
올리브영 ppl인가	0
토익 150	0
어제보고 딱느낌! 기안 화사 좋아함 ㅋ	0
또 죽었다	0
춤 언제 추냐??	0
화면에 평타 사거리가 보이기 시작했어요	0
메갈들아 문재인이나 빠세요	1
올해 여름 이후로 게임 다 망했으니	0
여자하나 잘못 사겨 망	0
저 허벅지에 그냥 ㅎㅎ	0
75면 45평대 거실에나 놔야지 밑도끝도없이 큰거사면 별로다근데 티비가 진짜 마니 싸지긴햇음	0
<<< 스타 연습 안하냐?	0
해외여행의 법칙 ㅎㅎ	0
선교님 아바타하시라니까 왜 그러셨어요	0
잇 테잌스 투 ㄹㅇ 갓겜임	0
내가 다 긴장됨	0
나가라 ㅋㅋㅋ	0
민주주의의 폐해지 ㅋ 도편추방제같은거임 ㅋㅋ대다수는 누가 뭔 일을 했는지 관심없지 그저 누군가 물어뜯을 거리만 생기면 생각없이 물어 뜯어댈뿐 ㅋ거기에 민의를 대입하고 정의를 녹여넣으면서 스스로 자기위안삼으면 끝	1
근데 81억집이 대출이 65억 이라지 ㅋ	0
안그렇냐 예들아 롤체 매물인데 스타 못할수도 있지 ㅋㅋㅋ	0
ㅂㄷㅂㄷ 대지말고	1
왕위를 계승해버림 ㄷㄷ	0
갓세계물	0
꽃이 안보여 ㅋㅋ	0
그렇게 먹으면 와사비맛만 날거같은데	0
아내의 유혹 배우보고 직감했다 ㅋㅋㅋ	0
러시아인을 동양계라는 병신년은 진짜 처음 본다 ㅋㅋㅋㅋ	1
육지담씨팬들이 반이네ㅋㅋㅋ	0
역시 베트남 개 싼마이 국가	0
응 ~ 1억은 모르겠고 화공의 신이나 한판 하고 자자 우리는 ~	0
아 재미없으니까 뇌절하지마 좀	0
전혀 관심이 안간다...	0
관장좀 하고나서 씨부려 아이참 냄새나	1
회원탈퇴 어떻게 하노 ?	0
그만좀 질척 거려라 이제 니 자리 업어	0
어허 사심창고님	0
행복하게 사는 모습 좋아여~	0
기레기가 안재현 팬인가바	1
불법체류자네 ㅉㅉ 앞으로 미국입국금지다 ㅉㅉ	0
개독들은 나보다더한 지옥갈꺼니까	1
아주 지랄싼다 딸 사춘기오면 애미애비 보다 친구랑만 놀음 ㅋㅋ	1
박경 항상 응원해	0
먹고 먹히는세계가 선의 세계일리가 없잖아?	0
같이 퇴출될 fnc가 누굴 퇴출해ㅋㅋ	0
ㅋㅋㅋ 비밀의방으로	0
아오아이 처럼 얘들도 끝났네 ㅋ	0
대단들하네 실명까고 욕해라 저능아들아 ㅉㅉ	1
현명하네	0
ㅋㅋㅋㅋ 나무에 고드름 매달린거잖아	0
애국보수 이경규님의 딸 이예림양을 응원합니다	0
딴거 다됏고 정해인다시봐서 좋음~~~	0
좃 때라 쫄보새퀴야	1
니 꼬치다ㅋㅋㅋ	1
저외모에 공부까지..대박..진짜 쉽지않은데	0
굳이 한자까지 섞어서 글올리는이유가 머냐ㅋㅋㅋ	0
용접유투버 용접이 모두 계산일고 하는데 솔직히 그건 산수지	0
말파이트넹	0
트리겉에 꾸미면 또 다를듯	0
기특한 청년이네	0
닉갑 오지고 병신색기	1
신천지냐	0
ㅅㅅㅅㅍㅍㅍ 지랄지랄지랄	1
역시 페미는 돈이된다 ㅋㅋㅋ 미투코인 ㅋㅋ	1
이선균이 범인인거 진짜 나만 아는거야?	0
나라가 적극적으로 관리해도 국민이 돈이 있어야 수요가 있지 소득수준은 10년전이랑 크게달라진것도 없잖아	0
올림픽 메달따면 군대 안가고 산업동탑 훈장 주고	0
조작방송 나혼자산다 폐지갑시다	0
이미 알고 있어서 ㅁㅈㅎ주려고 했는데1렙이라 ㅁㅈㅎ 못줘서 속으로 애미 욕함	1
일본 명예시민권있는거지?	0
아이구 이뻐라 ㅎㅎ	0
아오이소라 실검1위가 뭐야 늙은OOO들	0
빈집털이 ㅋㅋㅋㅋ	0
화이팅입니다 고생하셨어요	0
그냥 만주정도 얻어서 철도 까는걸로 만족했음	0
개미가 망하는게 그래서인것이고	0
구구단 안그래도 장사안되는데 더 망했네ㅋㅋ	0
30분만 조지죠 ㅋㅋㅋ	0
구울들 일어날시간이노ㅋㅋㅋㅋ	0
6시 까먹은거아님?ㅋㅋㅋㅋ	0
ㅅㅅ 잘하게생겼네	1
구미냐?	0
피디 왜자꾸 비추는거임?표정 재수없던데ㅡㅡ	0
탱크 좀만 더 많았므녀 ㄲㅂ	0
12절을 봐글자 그대로 이루어 질테니	0
범죄저질러도 팬이면 용서해라는건지요	0
증거인멸할 시간이 아직 더 필요한가보지...	0
일안하고 댓글다는 분ㅋㅋㅋ그 성별.	0
진짜 다시는 정치하지마라	0
마테리아 도둑련 ㅂㄷㅂㄷ	0
그니까 적당히 나서 알겠냐 수지야	0
백퍼센트 일주일도 못치고 창고행ㅋㅋㅋ	0
로아면 이긴다 ㅇㅇ	0
롱패딩 브랜드 떠나서 다 병신같음	1
ㅋㅋㅋ 내가 넷마블 장기에서 90승10패인데 ㅋㅋ어찌했냐면 장기도사라는 인공지능프로그램이 있는데 이거 켜놓고 그래로 따라하는거임 존나 나온지오래된 프로그램인데 지는경기가 없음 ㅋㅋ	1
금딸 하려면 원본 저장해야 되는 부분인가진짜 개역겹네	1
무능력자	0
벙신같은게 프로토가 어째 단폴만되냐?개벙신아 무슨 사설하냐?	1
개저씨들 환상드라마 웩	1
채팅 말투 띠껍네 ㅋㅋ	1
케이드 살렷냐?	0
응 저것도 다 대본 ㅋㅋㅋㅋ	0
이하늘쌈잘함?ㅋㅋㅋ	0
둘다잘됐음좋겠다	0
지디게이 사랑해 일베로 돌아와줘	1
우하하하~~ 건투를 빈다	0
야수는 ㅇㅈ이지	0
AV나 찍자 시미켄이 기다리고있다	0
야박하고 인색한년들 존나많음 ㅋㅋㅋ 질투심도 강하고	1
야 그래도 여기 욕하는 쿵쾅이들보다 잘산다	1
한국남자들 뒷통수란...	0
일본이 더 위험해서	0
강주은 불쌍 ㅠ	0
알보토한테 달라그러자	0
진짜 섹시하시네요~^^	0
지금은 비록 보잘것 없을지 모르지만 목표를 잃지 않는다면 가치있는 인간이 될 수 있을거다	0
몇군데 알려주라 적어놓게	0
ㅋㅋㅋ댓글 연령대좀보소	0
이번엔 다 같이 보이네	0
근데ㅡ승리가직접잘못한점은 없는거 아닌가요?	0
멋을아는게이노 ㅋㅋㅋ	1
좋은 자료 감사해요!	0
그냥 가서 강간한다음에 깜빵한번 다녀와라요즘 깜빵가면 존나 편하다 일과시간에 책이나 좀 읽다가저녁ㅇ되면 tv 컴퓨터 플스 다 있는 방에서 혼자 즐기다가 10시에 잠들면 되고하루 세끼 존나 잘나온다	1
설현이 밝은톤으로 염색하면 더더예쁘겠다	0
magent5Pepeclap magent5Clap2 berriyaClap	0
이게 정답이노	0
이제 그만해.. 쉰내난다.. 재미도 없고..	1
무식해서 그렇거나 먹고 살려고 그러니 니가 이해해라	0
치매 저그 ㅠㅠㅠ	0
아기 이목구비 너무 이쁠듯~^	0
한남들 자들자들거리죠?ㅋㅋ	1
반지의 제왕 느낌 나긴 한다	0
권능쓰신거같은디 ㅋㅋ	0
극혐이네 ㅋㅋ	1
터트려중기야. 드럽다 진짜	0
고정멘트 ㅋㅋㅋ	0
터렛이몇개야 ㅋㅋ	0
이국종 교수 급의 중증외상전문의를 말하는 거겠지 석선장 때는 국내에 총상을 치료할 수 있는 의사가 별로 없어서 그때 막 이국종 교수 이름이 떠오르고 그랬었다	0
얘도죄송하는척하는거일듯..	0
한번 사기꾼은 영원한 사기꾼 .	0
좀보이드 상위호환 ㅋㅋㅋㅋ	0
전장이랑 똑같아요	0
인게임 영상 보여?	0
재밌는데 너무 고구마만 맥이네 ㅠ	0
싸우면 백퍼 지겠다 지렁이한테도 고전끝에 겨우 이기는데	0
진짜 양아치커플이였지	0
화공 ㄱㄱㄱ	0
ㅈㅈ 해	0
여자의 미래 모습은 남편의 경제력도 포함	1
걍 쭉 그렇게 믿고 살어 빙신아	1
다 스깠네	0
감사합니다	0
공부못함=도박쟁이 라고 또 꼬투리잡아서 욕먹엇을듯	0
님은 까스멀티가 아니잖아요	0
옷도 겁나 비싸보이네 샤넬인가 팔짜 부럽가	0
주한미군도 잘 해결되기를 바래요	0
그구절을 정확하게 해석 해줄께	0
둘중 하난 못잔다 ㅋㅋ	0
로운아 응원할게	0
외국인대상으로 사기	0
기더기가 병신천지ㅋㅋㅋㅋ	1
여자 이쁜데 열폭봐라	1
빅파이 누군데	0
이쁘고 멋짐	0
도망친다 ㅋㅋ	0
뚱땡이 그켬	0
이교도 심판관	0
준 라보 이름참	0
그러면 흑운장이 뭐가돼	0
뇌가 다른의미로 말랑말랑해지셨네	0
이쁘다	0
솔직히 에이핑크는 안나와도 ㅣ..ㅎㅎ	0
일단 도라니 엄마는 암으로 죽이자....	1
김치남들 열폭은 과학이지 ㅋㅋ	1
선동질 당하는 니네가 불쌍타 ㅠ	1
응 하지마 ㅋㅋㅋ	0
진짜 페미가 가능하긴 하냐?이상적인 공산주의 사회주의처럼 이상만 좋은 불가능한 사상아닝?	0
반발하는ㄱㅇ우도 잇지	0
TV에서도 저렇게 지웠다 넣었다 할 수 있는 자유로운 사회분위기 카~ 역시 갓본형님	0
날빌도르	0
혼자반성하는척하지말고 감방에서죗값치르자	0
진짜 핑차단한거 아님? 저정도면 ㅋㅋㅋ	0
칸님 서폿 가시네 ㅇ지ㅔ	0
영자 뭐하냐 현거래 불법이다 23렙 전부 영정먹여라	0
마린으로 거신잡는거같네 ㅋㅋㅋ	0
마이마이 먹고 쑥쑥 크거라	0
ㅈ같은 아메리카요가 본점이든 지점이든 ㅈ되길 바란다	1
사기종족	0
목줄은 풀어주었니?	0
미리 들여보내는거겠지 ㅋㅋ	0
저런 분을 뽑아준 지역구는 도대체 상식이 있는겨?	0
예를들면 조선이 -100 -> 일제가 -50라는 거임 둘 다 지금처럼 완전히 자유롭지는 못해서 마이너스지만 어찌됐건 조선보단 나았다는 것	0
리콜왔다	0
넘흐 좋아 선넘규 ㅋㅋㅋㅋ	0
저렇게 써두면 언젠간 하겠지	0
esa gordita con la tetas caidas	0
세상은 흔든데	0
ㅋㅋ 애들 진짜 챗창 개웃기네	0
흙수저 새끼들은 지가 왜 흙수저인지 모름저렇게 살다가 나중에 돈 없다고 세금 내놓으라고 함 걍 빈민촌은 쓸어버리는 게 답임	1
너의 의견이 궁금한거임 ㅋㅋ	0
눈이 엄청나게 높겠지~	0
위약금 물어야ㅈㄷ	0
수학이라고 떠들래면 미분 적분정도는 메시드리볼해야하는거아이가	0
끄딱하면 드라마에서 암 이야기 나오네!	0
아빠가 가족 지키는겜	0
별로 이쁘지도 않은데 몇명이랑 만난거냐 ㅡㅡ	0
이미 돌이킬수없어	0
a는 컵이란 말도 쓰지말아줬으면함	0
"그 플도 ""무지환"" 얘때문에 짐 ㅋㅋ"	0
그 정도는 써야지	0
옥택연 빼고 쑤뤠기네 ㅋ	1
그래보아야 니가 한국사람인게 변하진 않는다	0
뚜렛사슴 ㅁㅊㄴㅋㅋㅋㅋ 잘봤다 나도 주위 눈치가보여서그렇지 일본여행가고싶어 죽겠다 추운날 온천담그고싶노	1
속보!!!!긴급!!!!단독!!!!세계 최악의 열등하고 좆미개한 후진국 쓰레기 인종 죠샌징들은 집단학살이 정답임 ㄹㅇ	1
저거 딱봐도찐따새끼가 일진형님 휴대폰번호로 장난치는거같은데ㅋㅋㅋㅋㅋㅋㅋㅋ	1
감바아 땟목함모는 언제 출격하노 그게 더무섭다 이기야~	0
이게 웃긴게 '일본한테 하는것처럼 중국한테는 왜 못하나'라는 반응은 이해가 가는데 '중국한테 기는것처럼 일본에는 왜 안 기나'라는 분들이 펨코에 ㄹㅇ 엄청많아	0
간헐적 단식중	0
전염병초기때 사이토카인 이야기하더만 현실이돼셰	0
벌쳐좀 뽑아 상대 로보틱스도없어	0
님 방송도 폭력적임	0
기본적예의도모르면서 무슨...ㅉㅉ	0
요즘 이거보는맛에 삽니다 ㅋ	0
나무위에 뭔가 있어유	0
언론노조가그렇지뭐	0
갑옷은 일본갑옷 군복은 나치 독일군 장교복	0
남혐범죄다~ 남자애라서 죽은게야	0
아니 중력 200배냐고 얼굴 왱레	0
연예인 부모들은 다사업이냐	0
지구방위대 느낌있다	0
야 그게 술이냐? ㅋㅋ	0
정글의 법칙이.아니라 처묵의 법칙	0
너 대답	0
트타3성노려야	0
라쳇 무관 ㅋㅋㅋ	0
오 벡스떳다	0
금리 10프로 옛말이다  거기서 3년전까지 일했는데 그때도 7퍼 되나마나 했는데	0
ㅇㅇㅇㅜㅐㅜㅇㅇㅇ	0
입대거부는 옳다	0
이거 이자만해도 매년 엄청난 돈이 들어옴	0
송송커플 1일 1검색하는게 나의 일.	0
잼민걸스	0
청명이 보여줘요 보고싶음 ㅠ	0
치프 3명 ㄷㄷ	0
집행유예로 나올것 같은디	0
장문충들 진짜 비호감이네요 ..짧게 합시다	1
안타깝네	0
김건모 술좀 줄여야할듯 얼굴색이 안좋다	0
욕도 아까운 종자들 그냥 사형시켰으면	0
이건 나도 어느정도 동의함	0
너가 2판이기면된다	0
옆에 타서 훈수 둘줄만아니	0
이거 드라마가 더 재밌겠다	0
응 아잇!발시려 푸르르	0
채리나는 옛날 얼굴이 훨나은데	0
부메랑 플래시 메인빌런	0
